sample	variance
SAT2	0.0034915214947414445
SATB1	0.00805439135701355
SATB2	0.01256869676782692
SATL1	0.0038281577465046593
SAV1	0.0036021207472298096
SBDS	0.0024159177048632477
SBF1	0.003605343516610186
SBF2	0.004120936222740966
SBK1	0.017053730424071656
SBK2	0.018177873258050974
SBNO1	0.008111224708490938
SBNO2	0.004565651876092173
SBSN	0.042354391078200326
SCAF1	0.0025550534753102407
SCAI	0.004372873998376754
SCAMP1	0.003482286231199185
SCAMP2	0.002750593431438527
SCAMP3	0.002482575036084884
SCAMP4	0.0027933223518814697
SCAMP5	0.008706765451967156
SCAND1	0.004310469656814037
SCAND3	0.017253460902475086
SCAP	0.002818180403425968
SCAPER	0.0035443393193785254
SCARA3	0.012916689692718695
SCARA5	0.02165990940703689
SCARB1	0.006362305693796656
SCARB2	0.002973776163513969
SCARF1	0.004330190127224585
SCARF2	0.007692996252695311
SCARNA1	0.03197507245489919
SCARNA10	0.008043458996315905
SCARNA12	0.006872496568505866
SCARNA14	0.0321351386239508
SCARNA2	0.007913028709852943
SCARNA22	0.032014402568241965
SCARNA23	0.0321414557173705
SCARNA3	0.03207449198816478
SCARNA5	0.006757039408801434
SCARNA7	0.006898303829851263
SCARNA8	0.032053118045407766
SCARNA9	0.00623347228212508
SCCPDH	0.005441686382869603
SCD	0.012120582330497428
SCD5	0.01689251513790781
SCEL	0.04853317798816208
SCFD1	0.002270055094470003
SCFD2	0.0025413952855478134
SCG2	0.025970112482654108
SCG3	0.03832878515601208
SCG5	0.01968669799474031
SCGB1A1	0.03934104136088523
SCGB1C1	0.03134172075534811
SCGB1D1	0.03251599944175155
SCGB1D2	0.047044249850650185
SCGB1D4	0.03275227743098982
SCGB2A1	0.04370914785840684
SCGB2A2	0.06023986713971975
SCGB3A1	0.03147049779241816
SCGB3A2	0.03891217138925079
SCGN	0.03628386299224696
SCHIP1	0.009017806200788469
SCIN	0.02023701440495028
SCLT1	0.004075817368579228
SCLY	0.0037265173224094697
SCMH1	0.0040892081532485905
SCML1	0.0076246229846415915
SCML2	0.0103569484758487
SCML4	0.01353817085291238
SCN10A	0.016382742981305893
SCN11A	0.008259807820710965
SCN1A	0.02205909307849579
SCN1B	0.007137753703325912
SCN2A	0.022294543718155608
SCN2B	0.02160308104957788
SCN3A	0.020735617674050653
SCN3B	0.019062627040486228
SCN4A	0.016274495025649174
SCN4B	0.01257996414682209
SCN5A	0.015166282876807227
SCN7A	0.022606186024263373
SCN8A	0.012298938086359653
SCN9A	0.018720682211100903
SCNM1	0.0032946310353305255
SCNN1A	0.04037759150189412
SCNN1B	0.032557017165303646
SCNN1D	0.009505788880463767
SCNN1G	0.033749621591182
SCO1	0.0028837769453298684
SCO2	0.003698887755779652
SCOC	0.003401296965597235
SCP2	0.0033185275015932807
SCPEP1	0.005849596026468005
SCRG1	0.03106791215066611
SCRIB	0.00466235642774805
SCRN1	0.008637742079887923
SCRN2	0.0035488003094332325
SCRN3	0.0028445538524884822
SCRT1	0.025237639925857754
SCRT2	0.022098650872868546
SCT	0.00997865150891213
SCTR	0.029411825662836486
SCUBE1	0.016378047656309947
SCUBE2	0.025100262220276504
SCUBE3	0.018657055105096524
SCXB	0.013408169947030707
SCYL1	0.0020610412248098843
SCYL2	0.004624648006800788
SCYL3	0.0034080404953758087
SDAD1	0.0029049211107952527
SDC1	0.01898427917100546
SDC2	0.008644312942261553
SDC3	0.005937551472647166
SDC4	0.008998758454921197
SDCBP	0.0037225491087660343
SDCBP2	0.015124172815816099
SDCCAG3	0.003153705731008831
SDCCAG8	0.002416006834465922
SDF2	0.002206214248475082
SDF2L1	0.004299883193226761
SDF4	0.002530572459668293
SDHA	0.003650959744438341
SDHAF1	0.0025904093813808615
SDHAF2	0.002305121094490217
SDHAP1	0.004346255943277767
SDHAP3	0.004557802708998807
SDHB	0.002832336020919664
SDHC	0.0029480849205549887
SDHD	0.003676909051865668
SDK1	0.015414286951241913
SDK2	0.01861493122020498
SDPR	0.012228483314349288
SDR16C5	0.0450563825667173
SDR39U1	0.0031664700436753925
SDR42E1	0.020507500420386352
SDR9C7	0.02309990827674015
SDS	0.013102198551568175
SDSL	0.005346809015181066
SEBOX	0.03099615841688224
SEC11A	0.002652394769877796
SEC11C	0.0042119564484317555
SEC13	0.002541429057126726
SEC14L1	0.0039224115467200674
SEC14L2	0.009666062138194908
SEC14L3	0.016984913137671746
SEC14L4	0.02035254238750533
SEC14L5	0.01329605689475904
SEC16A	0.0032692834044559956
SEC16B	0.010705281670846506
SEC22A	0.002440455144495104
SEC22B	0.0031246806623313294
SEC22C	0.0028184998562971147
SEC23A	0.0036793750247639456
SEC23B	0.0035006516035535587
SEC23IP	0.003841290863563154
SEC24A	0.003548582460225441
SEC24B	0.0027625633117419795
SEC24C	0.0022734446603368983
SEC24D	0.005645551202800333
SEC31A	0.00284556894750566
SEC31B	0.008268894664472675
SEC61A1	0.0026705350476413227
SEC61A2	0.004930231345798484
SEC61B	0.002794200142893721
SEC61G	0.003926797522305513
SEC62	0.0029813190098214597
SEC63	0.0026172420938025257
SECISBP2	0.0025395416183435823
SECISBP2L	0.0047640728985916736
SECTM1	0.013248778040141948
SEH1L	0.003407500723264169
SEL1L	0.003338114142962277
SEL1L2	0.016749424816594794
SEL1L3	0.014424826442845741
SELE	0.020416430055950927
SELENBP1	0.015531161623237692
SELK	0.0023692355772988467
SELL	0.012485953955406384
SELP	0.01819628673015774
SELPLG	0.007192642193007911
SELT	0.002911869361395552
SELV	0.019520080152575434
SEMA3A	0.018879185147552616
SEMA3B	0.014246754426202204
SEMA3C	0.022235486589346914
SEMA3D	0.019077798015516054
SEMA3E	0.031420673234423276
SEMA3F	0.010412351568504771
SEMA3G	0.007484403511725526
SEMA4A	0.009579034918602371
SEMA4B	0.006446176260978694
SEMA4C	0.004124042284382673
SEMA4D	0.005984031759617092
SEMA4F	0.0043808308805912246
SEMA4G	0.013931074450011505
SEMA5A	0.011747383610745746
SEMA5B	0.018173709825779552
SEMA6A	0.01354436349513343
SEMA6B	0.006866527416653556
SEMA6C	0.006475963730800641
SEMA6D	0.013073633551891936
SEMA7A	0.009675727863437783
SEMG1	0.023357459781188236
SEMG2	0.01962096129137597
SENP1	0.0037579572909649884
SENP2	0.003237852369077672
SENP3	0.0027583335591794705
SENP5	0.003172349275542214
SENP6	0.0032783947603254393
SENP7	0.003922116717614088
SENP8	0.003615669263182539
SEPHS1	0.0031572193058672505
SEPHS2	0.0046022089481986975
SEPN1	0.003593533645092051
SEPP1	0.009188054099711586
SEPSECS	0.0040294198970427745
SEPT1	0.008597055849334529
SEPT10	0.004240879233508078
SEPT11	0.004572280896762074
SEPT12	0.0065661837649863474
SEPT14	0.019491354550032144
SEPT2	0.0036030314618281344
SEPT3	0.019456667896195472
SEPT4	0.008292349785775288
SEPT5	0.008061185818740274
SEPT6	0.005474044816095736
SEPT7	0.003297216769150132
SEPT7P2	0.0036360880274065705
SEPT8	0.0038402709684790277
SEPT9	0.0035268938954063018
SEPW1	0.0037416639699261126
SERAC1	0.003763007261367241
SERBP1	0.0036470617103225426
SERF1A	0.003311384693049331
SERF2	0.003223264455311006
SERGEF	0.003105378668526745
SERHL	0.005535583763844925
SERHL2	0.01174665684022793
SERINC1	0.0034290677050509677
SERINC2	0.016372874619052288
SERINC3	0.0031156561323081406
SERINC4	0.006408571881454154
SERINC5	0.01379232195791012
SERP1	0.0033047895557950695
SERP2	0.011165738722341313
SERPINA1	0.02965641251222496
SERPINA10	0.021445988546160547
SERPINA11	0.029377826134247168
SERPINA12	0.018639275604666602
SERPINA3	0.04311958365868358
SERPINA4	0.03594969644272748
SERPINA5	0.043421049008861214
SERPINA6	0.044288400765676555
SERPINA7	0.02770307151269407
SERPINA9	0.020445395083822388
SERPINB1	0.00938621721698215
SERPINB10	0.016985528184603305
SERPINB11	0.03836768633997915
SERPINB12	0.021512922709704133
SERPINB13	0.050502123119001846
SERPINB2	0.03780074037042056
SERPINB3	0.05628732814743505
SERPINB4	0.0486481568695476
SERPINB5	0.0692296723595383
SERPINB6	0.004064994901735793
SERPINB7	0.029051006491924068
SERPINB8	0.005501040415685399
SERPINB9	0.006855171057171508
SERPINC1	0.023183699696640525
SERPIND1	0.027589640795505428
SERPINE1	0.01430430692895701
SERPINE2	0.014295563789571378
SERPINE3	0.015875628765833243
SERPINF1	0.012887513922708822
SERPINF2	0.01943390871845751
SERPING1	0.009773419424139198
SERPINH1	0.007376634767117324
SERPINI1	0.009184840555978166
SERPINI2	0.020618808869293834
SERTAD1	0.003641842591214011
SERTAD2	0.003745127918540955
SERTAD3	0.004018838457412191
SERTAD4	0.016788086884204446
SESN1	0.004237896693548202
SESN2	0.0035778218086313235
SESN3	0.010894789665640338
SESTD1	0.0059876859301836016
SET	0.0036570925797419188
SETBP1	0.007610515299538617
SETD1A	0.0028244863312079406
SETD1B	0.0031620087717250185
SETD2	0.0031829525050948017
SETD3	0.0024850351920700153
SETD4	0.0031430771525959088
SETD5	0.0038165507752283166
SETD6	0.003049944911048459
SETD7	0.004479735418843051
SETD8	0.0032440095553641973
SETDB1	0.0032717221542141704
SETDB2	0.0035831614024041647
SETMAR	0.004128679834714852
SETX	0.0028208587713301524
SEZ6	0.026092270389051507
SEZ6L	0.028490851490877187
SEZ6L2	0.015780475087663476
SF1	0.0025365115109751393
SF3A1	0.002674395596663592
SF3A2	0.003642548732440455
SF3A3	0.0028733532680143767
SF3B1	0.0033858626911029387
SF3B14	0.0030170046370333443
SF3B2	0.002405006778073035
SF3B3	0.003455715834432696
SF3B4	0.0033092173482060666
SF3B5	0.0031341584743546412
SFI1	0.0040805346924578005
SFMBT1	0.004758963716012765
SFMBT2	0.010065501715429968
SFN	0.05241256381663644
SFPQ	0.003383611778168809
SFRP1	0.02831439198796809
SFRP2	0.043190441004127646
SFRP4	0.02743490739805927
SFRP5	0.024277981746507266
SFT2D1	0.003691871928480225
SFT2D2	0.004450313894419849
SFT2D3	0.002959242856852718
SFTA1P	0.021473254894145727
SFTA2	0.037925305670928576
SFTA3	0.04905068120121032
SFTPA1	0.04607080479367115
SFTPA2	0.054754928071936784
SFTPB	0.0728025491593997
SFTPC	0.0527002577472179
SFTPD	0.022352436947850808
SFXN1	0.003682473944857187
SFXN2	0.006361247376914569
SFXN3	0.0047330887307144584
SFXN4	0.003519013279268982
SFXN5	0.004750729652650422
SGCA	0.01727009627917948
SGCB	0.006393723958314827
SGCD	0.016753191938322653
SGCE	0.009410625529220827
SGCG	0.012502868496080542
SGCZ	0.01745373557502266
SGIP1	0.011995017684869814
SGK1	0.007339144840056241
SGK196	0.009285356813389661
SGK2	0.026817630930410483
SGK223	0.005967668397954354
SGK3	0.004701808922378226
SGK494	0.006036931888658918
SGMS1	0.0036947759983892168
SGMS2	0.012035305242258109
SGOL1	0.017534971508655635
SGOL2	0.009085213914753493
SGPL1	0.0037338621778917596
SGPP1	0.0038563878692782876
SGPP2	0.022334689085403574
SGSH	0.003052242839799008
SGSM1	0.015580090709452642
SGSM2	0.004178529694960581
SGSM3	0.0032091359485792495
SGTA	0.002524139952050072
SGTB	0.004277292700367371
SH2B1	0.003451867661885074
SH2B2	0.006665492613500665
SH2B3	0.004263839785387773
SH2D1A	0.01591920298931837
SH2D1B	0.008676473096386044
SH2D2A	0.014364003589648483
SH2D3A	0.02097579005437632
SH2D3C	0.004763968653803772
SH2D4A	0.013494178020367656
SH2D4B	0.006090186136616305
SH2D5	0.01749673013290615
SH2D6	0.00910339057706196
SH2D7	0.006179505183730616
SH3BGR	0.006502722941067651
SH3BGRL	0.005932379419748518
SH3BGRL2	0.010557371540125522
SH3BGRL3	0.004648835386358202
SH3BP1	0.00900513659826835
SH3BP2	0.004767388299325074
SH3BP4	0.006594254749036158
SH3BP5	0.005809922369107028
SH3BP5L	0.002787500906019455
SH3D19	0.005105263763569503
SH3GL1	0.0028853663709703012
SH3GL2	0.026887371864952277
SH3GL3	0.022213390995322158
SH3GLB1	0.0028950266958018256
SH3GLB2	0.003767828134843828
SH3KBP1	0.005494455460563568
SH3PXD2A	0.005654019696726638
SH3PXD2B	0.005836911187471162
SH3RF1	0.006075077517500214
SH3RF2	0.024734438993683907
SH3RF3	0.007114814691505045
SH3TC1	0.00573208708801431
SH3TC2	0.014149914619672322
SH3YL1	0.0077021439141813485
SHANK1	0.017195546371795236
SHANK2	0.01777313022039786
SHANK3	0.004375525323412439
SHARPIN	0.0029088311999884912
SHB	0.004248708546447057
SHBG	0.009322011419025703
SHC1	0.00340158478468656
SHC2	0.0102106780963388
SHC3	0.013794567980194327
SHC4	0.012466956428380397
SHCBP1	0.012357036135659211
SHD	0.03025112865392369
SHE	0.009046880023339433
SHF	0.007292553192942913
SHFM1	0.004025443272263107
SHH	0.026585189191175675
SHISA2	0.023005887933004968
SHISA3	0.02002348891988715
SHISA4	0.006626102190628028
SHISA5	0.0029655434894999616
SHISA6	0.01573906785304205
SHISA7	0.017012788869962023
SHISA9	0.03234680612726121
SHKBP1	0.004046532241138738
SHMT1	0.006917608482938856
SHMT2	0.004516677060962068
SHOC2	0.0029316942537351404
SHOX2	0.018535212808340376
SHPK	0.0030157689887447213
SHPRH	0.007476952384544028
SHQ1	0.003683169568177051
SHROOM1	0.007711564105651778
SHROOM2	0.007119328682074544
SHROOM3	0.015720031356023997
SHROOM4	0.008257932117623348
SI	0.03279952369979688
SIAE	0.006146777914279347
SIAH1	0.002749851991328971
SIAH2	0.004898682231541536
SIAH3	0.01200979547694255
SIDT1	0.014900562839640258
SIDT2	0.002785348670381298
SIGIRR	0.007355782460677001
SIGLEC1	0.011336487679245805
SIGLEC10	0.010001097557789607
SIGLEC11	0.010623863230120064
SIGLEC12	0.015435599405863719
SIGLEC14	0.013118993875775403
SIGLEC15	0.01424189014235974
SIGLEC16	0.006586231641730333
SIGLEC5	0.009745277892959182
SIGLEC6	0.011744780098995862
SIGLEC7	0.008440397546137894
SIGLEC8	0.015693405036318046
SIGLEC9	0.008124003759434366
SIGLECP3	0.008751892825243086
SIGMAR1	0.00346074815368683
SIK1	0.007127098702389792
SIK2	0.0033227224052433443
SIK3	0.003021251652816871
SIKE1	0.0034374095299177848
SIL1	0.00269557065093437
SIM1	0.03625197675238118
SIM2	0.016701999952740482
SIN3A	0.0029510092910458503
SIN3B	0.0028774647532504587
SIPA1	0.003490716690515383
SIPA1L1	0.0039465311711613885
SIPA1L2	0.0060866055914906465
SIPA1L3	0.005521651261008599
SIRPA	0.007494660184373822
SIRPB1	0.009006843986399986
SIRPB2	0.008183935213911898
SIRPD	0.01512193505800977
SIRPG	0.01610709276721886
SIRT1	0.003764717831270582
SIRT2	0.0027648684407515518
SIRT3	0.002428323105322746
SIRT4	0.004618729512455465
SIRT5	0.0031455686347174375
SIRT6	0.003176916257686884
SIRT7	0.003879874330327004
SIT1	0.015437992175713159
SIVA1	0.0038917870188676065
SIX1	0.023318677383037105
SIX2	0.023542191179087492
SIX3	0.015970320682413823
SIX4	0.01828965077313596
SIX5	0.004699907951222194
SIX6	0.031777945902616116
SKA1	0.015531072868676821
SKA2	0.003686414226612446
SKA3	0.0158957202533336
SKAP1	0.01942323927408831
SKAP2	0.0069862342918808685
SKI	0.0034152041930112895
SKIL	0.007775608477837949
SKINTL	0.015950762860790467
SKIV2L	0.002201610715567975
SKIV2L2	0.0028538915334251776
SKP1	0.002601160886936269
SKP2	0.008610140043058026
SLA	0.008005160228103887
SLA2	0.011429362843607448
SLAIN1	0.019885617137465075
SLAIN2	0.003025256375168622
SLAMF1	0.014821661963182017
SLAMF6	0.01507988839872358
SLAMF7	0.018937693073907035
SLAMF8	0.011018347666915342
SLAMF9	0.012362200042660983
SLBP	0.003525091038218262
SLC10A1	0.01347200248612085
SLC10A2	0.027142454773293145
SLC10A3	0.004383961826328755
SLC10A4	0.014178082656733726
SLC10A5	0.007705867768866567
SLC10A6	0.013009651184742108
SLC10A7	0.003892058620258977
SLC11A1	0.008758127879486962
SLC11A2	0.004041249910768351
SLC12A1	0.014537535487397835
SLC12A2	0.01209493656782718
SLC12A3	0.010612174904529884
SLC12A4	0.0030952619701204664
SLC12A5	0.014065738946866475
SLC12A6	0.004631080651814913
SLC12A7	0.006827839502669493
SLC12A8	0.011637302093013264
SLC12A9	0.0034036718353673335
SLC13A1	0.03466860124188132
SLC13A2	0.02683646242658265
SLC13A3	0.014928580876711933
SLC13A4	0.01029112951435962
SLC13A5	0.02784742036088537
SLC14A1	0.022931257696060862
SLC14A2	0.013266902202799977
SLC15A1	0.03347914827809704
SLC15A2	0.017338182625704208
SLC15A3	0.006475262300568781
SLC15A4	0.002971112822015529
SLC16A1	0.010533297266918106
SLC16A10	0.010822183989791302
SLC16A11	0.01282768321400001
SLC16A12	0.027007912994417904
SLC16A13	0.006310572235339171
SLC16A14	0.00865466128014429
SLC16A2	0.007177554618456832
SLC16A3	0.011949044584411758
SLC16A4	0.017014704523834544
SLC16A5	0.013490402850061516
SLC16A6	0.011666493515524312
SLC16A7	0.010898672198080907
SLC16A8	0.00852251220763419
SLC16A9	0.021638510000504974
SLC17A1	0.045796754747694186
SLC17A2	0.04054843295703675
SLC17A3	0.042914804001065544
SLC17A4	0.041018896878389756
SLC17A5	0.004765030977397827
SLC17A6	0.03365488830924252
SLC17A7	0.01701553882406042
SLC17A8	0.012470386270420753
SLC17A9	0.016156429719122987
SLC18A1	0.014999680104826475
SLC18A2	0.015398810318007756
SLC18A3	0.015453693520588495
SLC19A1	0.006043386629958586
SLC19A2	0.005289322512637642
SLC19A3	0.022302703547865947
SLC1A1	0.01577183520465911
SLC1A2	0.03119834960623338
SLC1A3	0.016543018414028204
SLC1A4	0.005975702041224238
SLC1A5	0.011615665026040684
SLC1A6	0.031054308225063786
SLC1A7	0.016785423336035003
SLC20A1	0.004361373828508453
SLC20A2	0.004245716317181507
SLC22A1	0.012801354765135211
SLC22A10	0.02120062340785224
SLC22A11	0.029168447836131237
SLC22A12	0.030778152047823863
SLC22A13	0.007027150418487138
SLC22A14	0.005004946336335674
SLC22A15	0.006911199457516868
SLC22A16	0.009845702870668717
SLC22A17	0.012875455946271102
SLC22A18	0.009469420013070119
SLC22A18AS	0.013141603705477125
SLC22A2	0.042044049034424186
SLC22A20	0.010748286884310685
SLC22A23	0.007466575602396585
SLC22A24	0.032922409272820786
SLC22A25	0.02071808175496083
SLC22A3	0.023189483745081257
SLC22A4	0.00796290116965407
SLC22A5	0.006381280383465044
SLC22A6	0.0297918877338369
SLC22A7	0.02980051795894071
SLC22A8	0.02041598724565477
SLC22A9	0.02331015700988315
SLC23A1	0.02142696469436266
SLC23A2	0.00403531460590125
SLC23A3	0.015395576343299794
SLC24A1	0.003865232209034755
SLC24A2	0.02266581840088476
SLC24A3	0.016274604756551323
SLC24A4	0.009836622960523681
SLC24A5	0.012869386783683682
SLC24A6	0.003622949871002138
SLC25A1	0.003148472777017525
SLC25A10	0.007307306189834332
SLC25A11	0.0026046693120925484
SLC25A12	0.004030522071234713
SLC25A13	0.003900232082029429
SLC25A14	0.003267669574287518
SLC25A15	0.005267403508857974
SLC25A16	0.003966990509846162
SLC25A17	0.00255533919288979
SLC25A18	0.016565744736846962
SLC25A19	0.004298338942241793
SLC25A2	0.00395595248313464
SLC25A20	0.003974124057189775
SLC25A21	0.00887412638053625
SLC25A22	0.0038923557639760735
SLC25A23	0.005194483882841014
SLC25A24	0.009833469556815352
SLC25A25	0.0035634088302829974
SLC25A26	0.0023871137789940843
SLC25A27	0.012169187084480549
SLC25A28	0.002347826467858629
SLC25A29	0.00641603679270271
SLC25A3	0.002910137526858088
SLC25A30	0.004565207944249588
SLC25A31	0.016542421563025312
SLC25A32	0.003420969036614862
SLC25A33	0.005673269520475374
SLC25A34	0.007522528948479784
SLC25A35	0.006071597502442763
SLC25A36	0.006142428193837696
SLC25A37	0.005199823243459705
SLC25A38	0.0034295957046442944
SLC25A39	0.0036484322080585128
SLC25A4	0.004440412613694909
SLC25A40	0.006037827666294304
SLC25A41	0.008150767840665561
SLC25A42	0.004250804711489346
SLC25A43	0.006283113693247046
SLC25A44	0.0024668186893124534
SLC25A45	0.004601140700713203
SLC25A46	0.003450661774118109
SLC25A5	0.005152067554112754
SLC26A1	0.008648366630811236
SLC26A10	0.011153791016635838
SLC26A11	0.0037594645377686735
SLC26A2	0.008047831438448302
SLC26A3	0.031114974405563597
SLC26A4	0.01847005701197262
SLC26A5	0.008084316307990006
SLC26A6	0.00691517429202675
SLC26A7	0.02435236665463948
SLC26A8	0.007702586761064678
SLC26A9	0.029338281863699838
SLC27A1	0.004398794078655408
SLC27A2	0.022519569125126027
SLC27A3	0.004226561790183502
SLC27A4	0.003441302248735476
SLC27A5	0.007197774634348647
SLC27A6	0.028830037137708285
SLC28A1	0.03135967832323096
SLC28A2	0.0186740998280818
SLC28A3	0.028726229046952344
SLC29A1	0.005103823311904228
SLC29A2	0.01354003627754168
SLC29A3	0.0048346808343179655
SLC29A4	0.014463187385735703
SLC2A1	0.015297020754936297
SLC2A10	0.010806652131382759
SLC2A11	0.004640827192070469
SLC2A12	0.012005570626747727
SLC2A13	0.007346574287068776
SLC2A14	0.009425935463413053
SLC2A2	0.04227625521709366
SLC2A3	0.00853094003388573
SLC2A4	0.012970385226968608
SLC2A4RG	0.004147280566533725
SLC2A5	0.01644982225443441
SLC2A6	0.008032556508366675
SLC2A7	0.016242009502170147
SLC2A8	0.0036269845563058714
SLC2A9	0.009551459301161946
SLC30A1	0.005037121032105881
SLC30A10	0.020056223926048763
SLC30A2	0.029634503361618752
SLC30A3	0.014060094745058769
SLC30A4	0.010657667616929833
SLC30A5	0.003010212067981342
SLC30A6	0.0050119731306483475
SLC30A7	0.00378392595664709
SLC30A8	0.02962694052008293
SLC30A9	0.00331414011259569
SLC31A1	0.0036319574972155846
SLC31A2	0.004446622808559364
SLC32A1	0.022116238084923193
SLC33A1	0.003598013678085283
SLC34A1	0.019816806455396355
SLC34A2	0.07711734067964388
SLC34A3	0.009482000616334174
SLC35A1	0.0037870875528376673
SLC35A2	0.0039504618550632335
SLC35A3	0.00669495769390966
SLC35A4	0.0025153453437589024
SLC35A5	0.00299314427950797
SLC35B1	0.0024890519614719103
SLC35B2	0.0030374659588393613
SLC35B3	0.003136911711418137
SLC35B4	0.003160263864676902
SLC35C1	0.004111347696614911
SLC35C2	0.002627566582709197
SLC35D1	0.0043340764841337046
SLC35D2	0.003786944430068978
SLC35D3	0.01789123784412322
SLC35E1	0.0030545767867756458
SLC35E2	0.004187688808354657
SLC35E3	0.003824200840752824
SLC35E4	0.006202951927817037
SLC35F1	0.017469281912867736
SLC35F2	0.010483512761865411
SLC35F3	0.018351576756993893
SLC35F4	0.01657863953987192
SLC35F5	0.004463992435120269
SLC36A1	0.0045328399924682615
SLC36A2	0.0077325677042526615
SLC36A3	0.015338893693366214
SLC36A4	0.004116097532498014
SLC37A1	0.007700191710394809
SLC37A2	0.00828115410249807
SLC37A3	0.004078743174368737
SLC37A4	0.0058995960664078645
SLC38A1	0.010065052234940015
SLC38A10	0.002423750283299459
SLC38A11	0.01751986581979811
SLC38A2	0.004502496546130261
SLC38A3	0.030365136669340043
SLC38A4	0.02321933768816719
SLC38A5	0.021875989729038023
SLC38A6	0.003118977762208394
SLC38A7	0.004198331377785125
SLC38A8	0.009281102579260512
SLC38A9	0.0028126007351657882
SLC39A1	0.003130620848568644
SLC39A10	0.005597694655982595
SLC39A11	0.00476536100017498
SLC39A12	0.021881650004714502
SLC39A13	0.003167323659683414
SLC39A14	0.006571481612997052
SLC39A2	0.0219182197878948
SLC39A3	0.0023431275437949045
SLC39A4	0.014034804350473567
SLC39A5	0.0482158155739295
SLC39A6	0.008528202936545956
SLC39A7	0.002786757735189162
SLC39A8	0.007907437679114813
SLC39A9	0.002679692449797383
SLC3A1	0.04516075972590218
SLC3A2	0.0035599108110758422
SLC40A1	0.011033820258355417
SLC41A1	0.004058974116296007
SLC41A2	0.008987594125328015
SLC41A3	0.002810330446902007
SLC43A1	0.01324750293167214
SLC43A2	0.004955819261877026
SLC43A3	0.008089545442964112
SLC44A1	0.004935062837711666
SLC44A2	0.005024648650878344
SLC44A3	0.011785964291373302
SLC44A4	0.05726057727772162
SLC44A5	0.024956647879683543
SLC45A1	0.00881725008962431
SLC45A2	0.012069604553470753
SLC45A3	0.01817915580481171
SLC45A4	0.0066443898938167096
SLC46A1	0.004617299569875988
SLC46A2	0.012659955649130125
SLC46A3	0.007177378339267194
SLC47A1	0.0246393792411029
SLC47A2	0.018926475210388143
SLC48A1	0.003586175055015238
SLC4A1	0.012430902443325186
SLC4A10	0.01602959903570034
SLC4A11	0.01788052105862813
SLC4A1AP	0.002265406848943292
SLC4A2	0.003600439270209542
SLC4A3	0.015222533294216457
SLC4A4	0.037821286140646136
SLC4A5	0.006872584345963888
SLC4A7	0.007460364191080951
SLC4A8	0.0193529164251677
SLC4A9	0.006928952819207944
SLC5A1	0.051079537694858755
SLC5A10	0.01967387045896426
SLC5A11	0.012650369049011668
SLC5A12	0.0272088529890278
SLC5A2	0.01072602466526806
SLC5A3	0.00610601213267155
SLC5A4	0.008851307016696182
SLC5A5	0.0183463218234085
SLC5A6	0.006284767428676251
SLC5A7	0.022473516310747982
SLC5A8	0.03558702266884429
SLC5A9	0.019144166688538633
SLC6A1	0.020357178532384494
SLC6A10P	0.01771512713914927
SLC6A11	0.033220774014478156
SLC6A12	0.0211482195657907
SLC6A13	0.03310828689226741
SLC6A14	0.04934042877385824
SLC6A15	0.03214635380403188
SLC6A16	0.010372161025838642
SLC6A17	0.021359043630434928
SLC6A18	0.022222121978197163
SLC6A19	0.03792235179315712
SLC6A2	0.022729203639422758
SLC6A20	0.03451142713966453
SLC6A3	0.02638466693094866
SLC6A4	0.016918980231408816
SLC6A5	0.032169238108822926
SLC6A6	0.009945377918761147
SLC6A7	0.013388872650461826
SLC6A8	0.012863638847067089
SLC6A9	0.009172464417779849
SLC7A1	0.008971370729696329
SLC7A10	0.014731271083252381
SLC7A11	0.018569460316847374
SLC7A13	0.03135752972376015
SLC7A14	0.032086183633995125
SLC7A2	0.018587782289302506
SLC7A3	0.02175716956257578
SLC7A4	0.025862027251802398
SLC7A5	0.015767254299339395
SLC7A6	0.0038375726740560016
SLC7A6OS	0.003376793533484333
SLC7A7	0.009507513284786002
SLC7A8	0.011445616069005161
SLC7A9	0.020187848543467383
SLC8A1	0.009459024276366228
SLC8A2	0.020790334715657725
SLC8A3	0.016903693079682723
SLC9A1	0.0054374675368816265
SLC9A2	0.031937708724964896
SLC9A3	0.025513296375998182
SLC9A3R1	0.007916605957816744
SLC9A3R2	0.005092142164658764
SLC9A4	0.02339713128839727
SLC9A5	0.007287048157622245
SLC9A6	0.004233656306809976
SLC9A7	0.008744046770994024
SLC9A8	0.0032208449473797337
SLC9A9	0.007897452626743746
SLCO1A2	0.031723808484339026
SLCO1B1	0.02811776497601892
SLCO1B3	0.03438202523695535
SLCO1C1	0.014614527626502555
SLCO2A1	0.010115021682313896
SLCO2B1	0.008588013470395681
SLCO3A1	0.006806699226825991
SLCO4A1	0.019923501829275287
SLCO4C1	0.03269355148908787
SLCO5A1	0.016015736590501296
SLCO6A1	0.031460098133978
SLFN11	0.008254856677923252
SLFN12	0.008114874460714542
SLFN12L	0.009781927594898723
SLFN13	0.015879376212433502
SLFN14	0.015142412622569157
SLFN5	0.008392661697852893
SLFNL1	0.006383574958409615
SLIT1	0.027012686989742143
SLIT2	0.018536385835951623
SLIT3	0.014173193943863323
SLITRK1	0.028248573876379697
SLITRK2	0.03097595913549611
SLITRK3	0.028690904140536228
SLITRK4	0.0197699841586864
SLITRK5	0.024240593723588354
SLITRK6	0.03881864755119571
SLK	0.004598940447887893
SLMAP	0.004080195984471006
